"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1207655425086234624""",https://twitter.com/nytimes/status/1207655425086234624,"2019-12-19 13:34:25","""Ultimately, none of their connections, in either Ukraine or Washington, could save them. Parnas and Fruman were arrested them in October on campaign finance charges. They have pleaded not guilty and Giuliani has denied wrongdoing. 

Read our full story: https://t.co/QRpZbWOPot""",Reply,TweetDeck,51,132,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207654714927714304""",https://twitter.com/nytimes/status/1207654714927714304,"2019-12-19 13:31:35","""By early this year, Parnas and Fruman had turned to a more pressing matter for Giuliani: Ukraine. A whistle-blower’s complaint about President Trump’s conduct began to shine a light on Parnas and Fruman. https://t.co/QRpZbWOPot""",Reply,TweetDeck,16,65,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207654152790261771""",https://twitter.com/nytimes/status/1207654152790261771,"2019-12-19 13:29:21","""Parnas and Giuliani also struck up a friendship. In August 2018, Parnas took a private sightseeing cruise with Giuliani and some of his closest friends. By then, the men were on the verge of something bigger: teaming up to unearth damaging information on Trump’s political rivals. https://t.co/9yun0Ttvoq""",Reply,TweetDeck,36,90,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207653794462535680""",https://twitter.com/stuartathompson/status/1207653794462535680,"2019-12-19 13:27:56","""When we first started working with the data, we wanted to see if any sensitive sites were included. I zoomed into the Pentagon and saw this.

Our jaws hit the floor. 

Full piece: https://t.co/fjFufwXyIp https://t.co/0GB3KnhQcR""",Retweet,TweetDeck,4175,6833,"""68727303""","""Stuart A. Thompson""",stuartathompson,Non-Verified,https://twitter.com/stuartathompson,"Not Protected"
"""1207653402634797056""",https://twitter.com/nytimes/status/1207653402634797056,"2019-12-19 13:26:22","""Parnas and Fruman's foray into Republican politics brought them directly to President Trump. At a private dinner in April 2018, Parnas relayed a rumor about Ambassador Marie Yovanovitch. The exchange foreshadowed the role the 2 men would play in Trump’s Ukrainian campaign.""",Reply,TweetDeck,33,98,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207652834642149376""",https://twitter.com/nytimes/status/1207652834642149376,"2019-12-19 13:24:07","""This account, by @mrothfeld @benprotess @WRashbaum @kenvogel @AndrewKramerNYT, is based on interviews with more than 3 dozen people in the U.S. and Ukraine and a review of photos, credit card transactions, corporate filings, court documents and internal memos.""",Reply,TweetDeck,21,76,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207651840067813381""",https://twitter.com/nytimes/status/1207651840067813381,"2019-12-19 13:20:10","""Lev Parnas and Igor Fruman emerged from obscurity to play a crucial role in Rudy Giuliani's shadow diplomacy campaign, connecting them to a chain of events that led to the impeachment of a U.S. president for only the third time. This is how they got there. https://t.co/70zceSFwxs""",Tweet,SocialFlow,214,463,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207646110371786752""",https://twitter.com/cwarzel/status/1207646110371786752,"2019-12-19 12:57:24","""Today @stuartathompson and I pubbed the 1st in a series on location tracking. Based off more than 50 billion location pings we obtained covering 12 million phones. It's the culmination of months of reporting. We'll be publishing 7 stories in all this week. https://t.co/MvVNWhfblO""",Retweet,"Twitter Web App",2255,4292,"""20178419""","""Charlie Warzel""",cwarzel,Verified,https://twitter.com/cwarzel,"Not Protected"
"""1207644608890626048""",https://twitter.com/nytimes/status/1207644608890626048,"2019-12-19 12:51:26","""""This is what Washington is dealing with now: the daily acceptance that whatever notions of normal and not normal that used to exist have been scrambled beyond recognition. It has been like this for nearly 3 years."" —⁦@MarkLeibovich and @katierogers https://t.co/Y1n6hmeCYC""",Tweet,SocialFlow,71,202,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207641753433587712""",https://twitter.com/nytimes/status/1207641753433587712,"2019-12-19 12:40:05","""The Netherlands’ most wanted man is so elusive that he has never been convicted of a major crime. But on Monday, the police in Dubai closed in on a mansion and arrested the man, Ridouan Taghi. https://t.co/uTmBYRqfKu""",Tweet,SocialFlow,72,191,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207639250268819456""",https://twitter.com/nytimes/status/1207639250268819456,"2019-12-19 12:30:08","""Queen Elizabeth II arrived in the British Parliament on Thursday to lay out the legislative agenda for the new government of Prime Minister Boris Johnson, which is pledging to carry out a swift exit from the EU https://t.co/566x16aRqg""",Tweet,SocialFlow,48,220,"""807095""","""The New York Times""",nytimes,Verified,https://twitter.com/nytimes,"Not Protected"
"""1207636847746260993""",https://twitter.com/nytopinion/status/1207636847746260993,"2019-12-19 12:20:35","""Once your location is shared with the companies, there’s no way to delete that information or get it back. Your best bet is to avoid sharing your location in the first place. Here’s how. https://t.co/F4smZmgbJH""",Retweet,"Twitter Web App",118,190,"""16686144""","""New York Times Opinion""",nytopinion,Verified,https://twitter.com/nytopinion,"Not Protected"
