"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets received","Likes received","User Id",Name,Username,"Verified or Non-Verified","Profile URL","Protected or Not Protected"
"""1168993186410303490""",https://twitter.com/twitter/status/1168993186410303490,"2019-09-03 21:04:29","""@TheAJayII a refined August 2019""",Reply,"Twitter Web App",3,193,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168991976102027271""",https://twitter.com/twitter/status/1168991976102027271,"2019-09-03 20:59:40","""@dionne_marissa Back to school tips!""",Reply,"Twitter Web Client",0,14,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168986458218258437""",https://twitter.com/twitter/status/1168986458218258437,"2019-09-03 20:37:45","""@Mokiawa hot tea? hot takes?""",Reply,"Twitter Web App",0,2,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168951434458607617""",https://twitter.com/twitter/status/1168951434458607617,"2019-09-03 18:18:34","""@rainbowsdan lowkey liked this""",Reply,"Twitter Web App",3,111,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168949984768724994""",https://twitter.com/twitter/status/1168949984768724994,"2019-09-03 18:12:49","""@KhanStopMe unwritten law now written""",Reply,"Twitter Web App",0,14,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168948942488424450""",https://twitter.com/twitter/status/1168948942488424450,"2019-09-03 18:08:40","""@michael_deforge best news, our grading system is pass/fail""",Reply,"Twitter Web App",0,4,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168948049785368578""",https://twitter.com/twitter/status/1168948049785368578,"2019-09-03 18:05:07","""@wolfiecindy wait, you're not?""",Reply,"Twitter Web App",4,116,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168947333825998849""",https://twitter.com/twitter/status/1168947333825998849,"2019-09-03 18:02:17","""@aksually tombstone goes viral""",Reply,"Twitter Web App",5,536,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168946484567511041""",https://twitter.com/twitter/status/1168946484567511041,"2019-09-03 17:58:54","""@Brittany_broski @nick_colletti your Twitter career knows no limits""",Reply,"Twitter Web App",2,243,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
"""1168945088514461703""",https://twitter.com/twitter/status/1168945088514461703,"2019-09-03 17:53:21","""@a_roach06 their calculators""",Reply,"Twitter Web App",5,68,"""783214""","""Twitter""",twitter,Verified,https://twitter.com/twitter,"Not Protected"
